date,nav_per_unit,short_name
2022-08-11,11969.47,VCBF-FIF
2022-08-16,11977.5,VCBF-FIF
2022-08-18,11983.99,VCBF-FIF
2022-08-23,12004.6,VCBF-FIF
2022-08-25,12012.93,VCBF-FIF
2022-08-30,12009.15,VCBF-FIF
2022-09-06,12036.3,VCBF-FIF
2022-09-08,12062.3,VCBF-FIF
2022-09-13,12052.73,VCBF-FIF
2022-09-15,12063.6,VCBF-FIF
2022-09-20,12065.49,VCBF-FIF
2022-09-22,12071.33,VCBF-FIF
2022-09-27,12111.47,VCBF-FIF
2022-09-29,12125.97,VCBF-FIF
2022-10-04,12121.43,VCBF-FIF
2022-10-06,12114.16,VCBF-FIF
2022-10-11,12090.89,VCBF-FIF
2022-10-13,12135.32,VCBF-FIF
2022-10-18,12116.65,VCBF-FIF
2022-10-20,12068.59,VCBF-FIF
2022-10-25,12102.94,VCBF-FIF
2022-10-27,12121.66,VCBF-FIF
2022-11-01,12156.27,VCBF-FIF
2022-11-03,12153.54,VCBF-FIF
2022-11-08,12100.68,VCBF-FIF
2022-11-10,12132.86,VCBF-FIF
2022-11-15,12103.71,VCBF-FIF
2022-11-17,12115.22,VCBF-FIF
2022-11-22,12085.31,VCBF-FIF
2022-11-24,12102.18,VCBF-FIF
2022-11-29,12128.24,VCBF-FIF
2022-12-01,12094.18,VCBF-FIF
2022-12-06,12049.57,VCBF-FIF
2022-12-08,12020.41,VCBF-FIF
2022-12-13,12045.79,VCBF-FIF
2022-12-15,12046.81,VCBF-FIF
2022-12-20,12075.01,VCBF-FIF
2022-12-22,12212.38,VCBF-FIF
2022-12-27,12225.61,VCBF-FIF
2022-12-29,12250.36,VCBF-FIF
2023-01-03,12244.19,VCBF-FIF
2023-01-05,12226.87,VCBF-FIF
2023-01-10,12243.04,VCBF-FIF
2023-01-12,12264.57,VCBF-FIF
2023-01-17,12303.68,VCBF-FIF
2023-01-19,12281.84,VCBF-FIF
2023-01-31,12325.85,VCBF-FIF
2023-02-02,12330.9,VCBF-FIF
2023-02-07,12330.61,VCBF-FIF
2023-02-09,12348.69,VCBF-FIF
2023-02-14,12446.84,VCBF-FIF
2023-02-16,12455.44,VCBF-FIF
2023-02-21,12431.33,VCBF-FIF
2023-02-23,12432.18,VCBF-FIF
2023-02-28,12458.17,VCBF-FIF
2023-03-02,12507.86,VCBF-FIF
2023-03-07,12487.2,VCBF-FIF
2023-03-09,12484.18,VCBF-FIF
2023-03-14,12444.43,VCBF-FIF
2023-03-16,12492.77,VCBF-FIF
2023-03-21,12527.89,VCBF-FIF
2023-03-23,12523.28,VCBF-FIF
2023-03-28,12592.72,VCBF-FIF
2023-03-30,12575.37,VCBF-FIF
2023-04-04,12623.13,VCBF-FIF
2023-04-06,12619.09,VCBF-FIF
2023-04-11,12646.41,VCBF-FIF
2023-04-13,12641.02,VCBF-FIF
2023-04-18,12616.2,VCBF-FIF
2023-04-20,12644.06,VCBF-FIF
2023-04-25,12679.67,VCBF-FIF
2023-04-27,12668.87,VCBF-FIF
2023-05-04,12735.32,VCBF-FIF
2023-05-09,12608.61,VCBF-FIF
2023-05-11,12620.73,VCBF-FIF
2023-05-16,12576.74,VCBF-FIF
2023-05-18,12547.25,VCBF-FIF
2023-05-23,12612.92,VCBF-FIF
2023-05-25,12647.52,VCBF-FIF
2023-05-30,12665.2,VCBF-FIF
2023-06-01,12678.37,VCBF-FIF
2023-06-06,12783.48,VCBF-FIF
2023-06-08,12801.8,VCBF-FIF
2023-06-13,12812.68,VCBF-FIF
2023-06-15,12814.49,VCBF-FIF
2023-06-20,12829.51,VCBF-FIF
2023-06-22,12826.29,VCBF-FIF
2023-06-27,12794.65,VCBF-FIF
2023-06-29,12758.72,VCBF-FIF
2023-07-04,12829.49,VCBF-FIF
2023-07-06,12810.73,VCBF-FIF
2023-07-11,12904.62,VCBF-FIF
2023-07-13,12944.27,VCBF-FIF
2023-07-18,12917.75,VCBF-FIF
2023-07-20,12901.64,VCBF-FIF
2023-07-25,12893.32,VCBF-FIF
2023-07-27,12859.06,VCBF-FIF
2023-08-01,12932.73,VCBF-FIF
2023-08-03,12988.83,VCBF-FIF
2023-08-08,13001.1,VCBF-FIF
2023-08-10,12990.24,VCBF-FIF
2023-08-15,13018.87,VCBF-FIF
2023-08-17,13023.96,VCBF-FIF
2023-08-22,13014.75,VCBF-FIF
2023-08-24,13032.19,VCBF-FIF
2023-08-29,13061.33,VCBF-FIF
2023-08-31,13111.41,VCBF-FIF
2023-09-05,13105.66,VCBF-FIF
2023-09-07,13125.71,VCBF-FIF
2023-09-12,13147.54,VCBF-FIF
2023-09-14,13170.8,VCBF-FIF
2023-09-19,13200.78,VCBF-FIF
2023-09-21,13178.92,VCBF-FIF
2023-09-26,13129.76,VCBF-FIF
2023-09-28,13135.38,VCBF-FIF
2023-10-03,13184.28,VCBF-FIF
2023-10-05,13198.02,VCBF-FIF
2023-10-10,13253.13,VCBF-FIF
2023-10-12,13267.56,VCBF-FIF
2023-10-17,13291.48,VCBF-FIF
2023-10-19,13249.28,VCBF-FIF
2023-10-24,13265.45,VCBF-FIF
2023-10-26,13276.47,VCBF-FIF
2023-10-31,13324.05,VCBF-FIF
2023-11-02,13350.36,VCBF-FIF
2023-11-07,13370.77,VCBF-FIF
2023-11-09,13346.35,VCBF-FIF
2023-11-14,13276.46,VCBF-FIF
2023-11-16,13266.97,VCBF-FIF
2023-11-21,13308.77,VCBF-FIF
2023-11-23,13316.86,VCBF-FIF
2023-11-28,13390.98,VCBF-FIF
2023-11-30,13405.1,VCBF-FIF
2023-12-05,13394.01,VCBF-FIF
2023-12-07,13429.38,VCBF-FIF
2023-12-12,13404.19,VCBF-FIF
2023-12-14,13437.44,VCBF-FIF
2023-12-19,13383.03,VCBF-FIF
2023-12-21,13399.92,VCBF-FIF
2023-12-26,13472.25,VCBF-FIF
2023-12-28,13464.82,VCBF-FIF
2023-12-31,13468.95,VCBF-FIF
2024-01-02,13471.31,VCBF-FIF
2024-01-04,13503.38,VCBF-FIF
2024-01-09,13494.31,VCBF-FIF
2024-01-11,13469.44,VCBF-FIF
2024-01-16,13493.2,VCBF-FIF
2024-01-18,13512.35,VCBF-FIF
2024-01-23,13520.76,VCBF-FIF
2024-01-25,13496.71,VCBF-FIF
2024-01-30,13518.55,VCBF-FIF
2024-02-01,13519.44,VCBF-FIF
2024-02-06,13537.62,VCBF-FIF
2024-02-15,13583.31,VCBF-FIF
2024-02-20,13585.95,VCBF-FIF
2024-02-22,13623.94,VCBF-FIF
2024-02-27,13591.88,VCBF-FIF
2024-02-29,13623.29,VCBF-FIF
2024-03-05,13664.02,VCBF-FIF
2024-03-07,13661.06,VCBF-FIF
2024-03-12,13707.08,VCBF-FIF
2024-03-14,13713.88,VCBF-FIF
2024-03-19,13753.78,VCBF-FIF
2024-03-21,13694.24,VCBF-FIF
2024-03-26,13745.54,VCBF-FIF
2024-03-28,13750.57,VCBF-FIF
2024-04-02,13752.28,VCBF-FIF
2024-04-04,13731.18,VCBF-FIF
2024-04-09,13780.61,VCBF-FIF
2024-04-11,13784.41,VCBF-FIF
2024-04-16,13838.06,VCBF-FIF
2024-04-23,13842.33,VCBF-FIF
2024-04-25,13848.21,VCBF-FIF
2024-05-02,13910.66,VCBF-FIF
2024-05-07,13926.66,VCBF-FIF
2024-05-09,13912.19,VCBF-FIF
2024-05-14,13917.99,VCBF-FIF
2024-05-16,13865.64,VCBF-FIF
2024-05-21,13865.81,VCBF-FIF
2024-05-23,13878.67,VCBF-FIF
2024-05-28,13945.43,VCBF-FIF
2024-05-30,13904.45,VCBF-FIF
2024-06-04,13925.26,VCBF-FIF
2024-06-06,13916.77,VCBF-FIF
2024-06-11,13977.89,VCBF-FIF
2024-06-13,14004.94,VCBF-FIF
2024-06-18,13968.76,VCBF-FIF
2024-06-20,13950.22,VCBF-FIF
2024-06-25,13990.72,VCBF-FIF
2024-06-27,13982.09,VCBF-FIF
2024-07-02,13976.79,VCBF-FIF
2024-07-04,13962.53,VCBF-FIF
2024-07-09,13993.32,VCBF-FIF
2024-07-11,14032.43,VCBF-FIF
2024-07-16,14089.71,VCBF-FIF
2024-07-18,14097.9,VCBF-FIF
2024-07-23,14077.15,VCBF-FIF
2024-07-25,14078.4,VCBF-FIF
2024-07-30,14043.94,VCBF-FIF
2024-08-01,14028.26,VCBF-FIF
2024-08-06,14080.26,VCBF-FIF
2024-08-08,14133.27,VCBF-FIF
2024-08-13,14149.78,VCBF-FIF
2024-08-15,14104.29,VCBF-FIF
2024-08-20,14190.16,VCBF-FIF
2024-08-22,14185.17,VCBF-FIF
2024-08-27,14191.23,VCBF-FIF
2024-08-29,14195.57,VCBF-FIF
2024-09-05,14189.85,VCBF-FIF
2024-09-10,14189.38,VCBF-FIF
2024-09-12,14171.52,VCBF-FIF
2024-09-17,14195.52,VCBF-FIF
2024-09-19,14235.42,VCBF-FIF
2024-09-24,14271.77,VCBF-FIF
2024-09-26,14250.27,VCBF-FIF
2024-10-01,14244.64,VCBF-FIF
2024-10-03,14274.34,VCBF-FIF
2024-10-08,14230.85,VCBF-FIF
2024-10-10,14196.76,VCBF-FIF
2024-10-15,14211.51,VCBF-FIF
2024-10-17,14234.77,VCBF-FIF
2024-10-22,14179.4,VCBF-FIF
2024-10-24,14222.55,VCBF-FIF
2024-10-29,14248.92,VCBF-FIF
2024-10-31,14248.1,VCBF-FIF
2024-11-05,14275.12,VCBF-FIF
2024-11-07,14314.22,VCBF-FIF
2024-11-12,14317.07,VCBF-FIF
2024-11-14,14304.02,VCBF-FIF
2024-11-19,14320.1,VCBF-FIF
2024-11-21,14329.2,VCBF-FIF
2024-11-26,14375.0,VCBF-FIF
2024-11-28,14366.19,VCBF-FIF
2024-12-03,14369.27,VCBF-FIF
2024-12-05,14377.53,VCBF-FIF
2024-12-10,14386.78,VCBF-FIF
2024-12-12,14418.91,VCBF-FIF
2024-12-17,14414.09,VCBF-FIF
2024-12-19,14425.22,VCBF-FIF
2024-12-24,14402.16,VCBF-FIF
2024-12-26,14437.2,VCBF-FIF
2024-12-31,14464.92,VCBF-FIF
2025-01-02,14466.15,VCBF-FIF
2025-01-07,14449.36,VCBF-FIF
2025-01-09,14499.45,VCBF-FIF
2025-01-14,14464.35,VCBF-FIF
2025-01-16,14471.27,VCBF-FIF
2025-01-21,14485.48,VCBF-FIF
2025-01-23,14487.2,VCBF-FIF
2025-02-04,14620.33,VCBF-FIF
2025-02-06,14589.66,VCBF-FIF
2025-02-11,14612.67,VCBF-FIF
2025-02-13,14587.59,VCBF-FIF
2025-02-18,14607.13,VCBF-FIF
2025-02-20,14570.73,VCBF-FIF
2025-02-25,14597.69,VCBF-FIF
2025-02-27,14580.95,VCBF-FIF
2025-03-04,14595.2,VCBF-FIF
2025-03-06,14650.32,VCBF-FIF
2025-03-11,14639.53,VCBF-FIF
2025-03-13,14666.79,VCBF-FIF
2025-03-18,14643.61,VCBF-FIF
2025-03-20,14697.08,VCBF-FIF
2025-03-25,14717.51,VCBF-FIF
2025-03-27,14699.29,VCBF-FIF
2025-04-01,14721.11,VCBF-FIF
2025-04-03,14732.77,VCBF-FIF
2025-04-08,14738.97,VCBF-FIF
2025-04-10,14692.98,VCBF-FIF
2025-04-15,14729.91,VCBF-FIF
2025-04-17,14678.07,VCBF-FIF
2025-04-22,14726.98,VCBF-FIF
2020-02-07,10000.0,PVBF
2020-02-19,9996.93,PVBF
2020-02-26,9993.02,PVBF
2020-02-29,9994.22,PVBF
2020-03-04,9990.6,PVBF
2020-03-11,10008.9,PVBF
2020-03-18,10016.49,PVBF
2020-03-25,10023.27,PVBF
2020-03-31,10035.57,PVBF
2020-04-07,10055.07,PVBF
2020-04-14,10073.55,PVBF
2020-04-22,10086.45,PVBF
2020-04-29,10100.8,PVBF
2020-04-30,10103.34,PVBF
2020-05-06,10106.43,PVBF
2020-05-13,10130.47,PVBF
2020-05-20,10142.36,PVBF
2020-05-27,10158.39,PVBF
2020-05-31,10165.91,PVBF
2020-06-03,10180.7,PVBF
2020-06-10,10181.19,PVBF
2020-06-17,10199.42,PVBF
2020-06-24,10222.28,PVBF
2020-06-30,10231.99,PVBF
2020-07-01,10231.99,PVBF
2020-07-08,10249.91,PVBF
2020-07-15,10266.79,PVBF
2020-07-22,10273.8,PVBF
2020-07-29,10301.2,PVBF
2020-07-31,10289.6,PVBF
2020-08-05,10302.51,PVBF
2020-08-12,10322.08,PVBF
2020-08-19,10332.13,PVBF
2020-08-26,10345.48,PVBF
2020-08-31,10353.98,PVBF
2020-09-03,10360.73,PVBF
2020-09-09,10373.62,PVBF
2020-09-16,10381.85,PVBF
2020-09-23,10386.77,PVBF
2020-09-29,10400.97,PVBF
2020-09-30,10401.17,PVBF
2020-10-07,10412.09,PVBF
2020-10-14,10434.48,PVBF
2020-10-21,10457.6,PVBF
2020-10-28,10469.45,PVBF
2020-10-31,10463.18,PVBF
2020-11-04,10474.14,PVBF
2020-11-11,10496.71,PVBF
2020-11-18,10513.64,PVBF
2020-11-25,10511.02,PVBF
2020-11-30,10534.89,PVBF
2020-12-02,10562.97,PVBF
2020-12-09,10580.01,PVBF
2020-12-16,10605.88,PVBF
2020-12-23,10642.93,PVBF
2020-12-30,10668.28,PVBF
2020-12-31,10679.48,PVBF
2021-01-06,10709.62,PVBF
2021-01-13,10775.37,PVBF
2021-01-20,10768.53,PVBF
2021-01-27,10791.3,PVBF
2021-01-31,10793.49,PVBF
2021-02-03,10787.47,PVBF
2021-02-10,10807.86,PVBF
2021-02-17,10820.45,PVBF
2021-02-24,10923.55,PVBF
2021-02-28,10944.34,PVBF
2021-03-03,10938.17,PVBF
2021-03-10,10944.83,PVBF
2021-03-17,10956.26,PVBF
2021-03-24,10958.84,PVBF
2021-03-30,10981.51,PVBF
2021-03-31,10967.74,PVBF
2021-04-07,10986.65,PVBF
2021-04-14,11001.88,PVBF
2021-04-22,11016.63,PVBF
2021-04-28,11014.92,PVBF
2021-04-30,11019.93,PVBF
2021-05-05,11032.54,PVBF
2021-05-12,11039.61,PVBF
2021-05-19,11044.52,PVBF
2021-05-26,11050.77,PVBF
2021-05-31,11044.2,PVBF
2021-06-02,11049.51,PVBF
2021-06-08,11087.93,PVBF
2021-06-10,11092.18,PVBF
2021-06-15,11098.79,PVBF
2021-06-17,11087.29,PVBF
2021-06-22,11102.4,PVBF
2021-06-24,11109.48,PVBF
2021-06-29,11116.27,PVBF
2021-06-30,11116.5,PVBF
2021-07-06,11116.59,PVBF
2021-07-08,11104.77,PVBF
2021-07-13,11127.12,PVBF
2021-07-15,11135.21,PVBF
2021-07-20,11143.82,PVBF
2021-07-22,11149.56,PVBF
2021-07-27,11158.17,PVBF
2021-07-29,11160.73,PVBF
2021-07-31,11165.1,PVBF
2021-08-03,11165.82,PVBF
2021-08-05,11160.82,PVBF
2021-08-10,11157.28,PVBF
2021-08-12,11166.22,PVBF
2021-08-17,11179.34,PVBF
2021-08-19,11194.47,PVBF
2021-08-24,11202.02,PVBF
2021-08-26,11205.18,PVBF
2021-08-30,11218.77,PVBF
2021-08-31,11204.6,PVBF
2021-09-02,11226.85,PVBF
2021-09-07,11231.42,PVBF
2021-09-09,11219.12,PVBF
2021-09-14,11238.47,PVBF
2021-09-16,11264.11,PVBF
2021-09-21,11268.31,PVBF
2021-09-23,11280.95,PVBF
2021-09-28,11254.88,PVBF
2021-09-30,11279.66,PVBF
2021-10-01,11282.91,PVBF
2021-10-05,11308.67,PVBF
2021-10-07,11318.83,PVBF
2021-10-12,11346.71,PVBF
2021-10-14,11346.34,PVBF
2021-10-19,11360.16,PVBF
2021-10-28,11365.39,PVBF
2021-11-02,11366.04,PVBF
2021-11-04,11368.24,PVBF
2021-11-09,11389.31,PVBF
2021-11-11,11370.46,PVBF
2021-11-16,11397.77,PVBF
2021-11-18,11399.57,PVBF
2021-11-23,11342.15,PVBF
2021-11-25,11396.98,PVBF
2021-11-30,11409.36,PVBF
2021-12-02,11405.91,PVBF
2021-12-07,11399.09,PVBF
2021-12-09,11405.17,PVBF
2021-12-14,11422.11,PVBF
2021-12-16,11446.12,PVBF
2021-12-21,11446.79,PVBF
2021-12-23,11481.91,PVBF
2021-12-28,11501.62,PVBF
2021-12-30,11495.85,PVBF
2022-01-04,11537.34,PVBF
2022-01-06,11539.89,PVBF
2022-01-11,11526.22,PVBF
2022-01-13,11582.51,PVBF
2022-01-18,11575.94,PVBF
2022-01-20,11563.22,PVBF
2022-01-25,11577.3,PVBF
2022-01-27,11593.03,PVBF
2022-02-08,11628.31,PVBF
2022-02-10,11636.07,PVBF
2022-02-15,11619.3,PVBF
2022-02-17,11607.2,PVBF
2022-02-22,11647.63,PVBF
2022-02-24,11650.0,PVBF
2022-03-01,11663.77,PVBF
2022-03-03,11620.74,PVBF
2022-03-08,11642.26,PVBF
2022-03-10,11644.75,PVBF
2022-03-15,11650.67,PVBF
2022-03-17,11667.19,PVBF
2022-03-22,11660.25,PVBF
2022-03-24,11635.68,PVBF
2022-03-29,11679.74,PVBF
2022-03-31,11685.79,PVBF
2022-04-05,11711.56,PVBF
2022-04-07,11713.29,PVBF
2022-04-12,11669.58,PVBF
2022-04-14,11726.6,PVBF
2022-04-19,11705.78,PVBF
2022-04-21,11674.86,PVBF
2022-04-26,11734.88,PVBF
2022-04-28,11731.31,PVBF
2022-05-05,11801.9,PVBF
2022-05-10,11809.84,PVBF
2022-05-12,11811.03,PVBF
2022-05-17,11825.29,PVBF
2022-05-19,11831.45,PVBF
2022-05-24,11779.56,PVBF
2022-05-26,11772.81,PVBF
2022-05-31,11789.46,PVBF
2022-06-02,11739.31,PVBF
2022-06-07,11756.9,PVBF
2022-06-09,11754.28,PVBF
2022-06-14,11733.32,PVBF
2022-06-16,11897.86,PVBF
2022-06-21,11927.83,PVBF
2022-06-23,11900.47,PVBF
2022-06-28,11903.1,PVBF
2022-06-30,11920.02,PVBF
2022-07-05,11892.79,PVBF
2022-07-07,11908.67,PVBF
2022-07-12,11890.72,PVBF
2022-07-14,11912.65,PVBF
2022-07-19,11924.9,PVBF
2022-07-21,11928.53,PVBF
2022-07-26,11941.69,PVBF
2022-07-28,11982.01,PVBF
2022-08-02,11950.62,PVBF
2022-08-04,11956.8,PVBF
2022-08-09,11969.98,PVBF
2022-08-11,11997.66,PVBF
2022-08-16,11989.25,PVBF
2022-08-18,11985.95,PVBF
2022-08-23,12024.47,PVBF
2022-08-25,12013.64,PVBF
2022-08-30,12041.83,PVBF
2022-09-06,12038.94,PVBF
2022-09-08,12039.19,PVBF
2022-09-13,12030.28,PVBF
2022-09-15,12045.81,PVBF
2022-09-20,12043.49,PVBF
2022-09-22,12092.55,PVBF
2022-09-27,12131.82,PVBF
2022-09-29,12138.7,PVBF
2022-10-04,12149.95,PVBF
2022-10-06,12137.29,PVBF
2022-10-11,12132.39,PVBF
2022-10-13,12141.79,PVBF
2022-10-18,12148.86,PVBF
2022-10-20,12146.08,PVBF
2022-10-25,12177.48,PVBF
2022-10-27,12155.95,PVBF
2022-11-01,12181.52,PVBF
2022-11-03,12177.86,PVBF
2022-11-08,12185.07,PVBF
2022-11-10,12182.51,PVBF
2022-11-15,12203.0,PVBF
2022-11-17,12205.86,PVBF
2022-11-22,12177.35,PVBF
2022-11-24,12184.22,PVBF
2022-11-29,12239.28,PVBF
2022-12-01,12249.22,PVBF
2022-12-06,12214.94,PVBF
2022-12-08,12211.08,PVBF
2022-12-13,12148.03,PVBF
2022-12-15,12172.8,PVBF
2022-12-20,12224.65,PVBF
2022-12-22,12246.35,PVBF
2022-12-27,12304.07,PVBF
2022-12-29,12292.05,PVBF
2023-01-03,12326.4,PVBF
2023-01-05,12308.07,PVBF
2023-01-10,12389.82,PVBF
2023-01-12,12407.59,PVBF
2023-01-17,12419.71,PVBF
2023-01-19,12413.54,PVBF
2023-01-31,12420.01,PVBF
2023-02-02,12439.44,PVBF
2023-02-07,12440.68,PVBF
2023-02-09,12401.51,PVBF
2023-02-14,12395.9,PVBF
2023-02-16,12402.38,PVBF
2023-02-21,12425.89,PVBF
2023-02-23,12436.71,PVBF
2023-02-28,12455.07,PVBF
2023-03-02,12439.67,PVBF
2023-03-07,12479.22,PVBF
2023-03-09,12453.19,PVBF
2023-03-14,12485.84,PVBF
2023-03-16,12497.88,PVBF
2023-03-21,12532.65,PVBF
2023-03-23,12537.29,PVBF
2023-03-28,12553.97,PVBF
2023-03-30,12633.07,PVBF
2023-04-04,12602.23,PVBF
2023-04-06,12584.13,PVBF
2023-04-11,12654.99,PVBF
2023-04-13,12629.98,PVBF
2023-04-18,12602.45,PVBF
2023-04-20,12603.84,PVBF
2023-04-25,12674.65,PVBF
2023-04-27,12626.24,PVBF
2023-05-04,12683.11,PVBF
2023-05-09,12697.05,PVBF
2023-05-11,12707.94,PVBF
2023-05-16,12681.85,PVBF
2023-05-18,12713.18,PVBF
2023-05-23,12718.11,PVBF
2023-05-25,12696.59,PVBF
2023-05-30,12728.26,PVBF
2023-06-01,12735.65,PVBF
2023-06-06,12734.5,PVBF
2023-06-08,12728.63,PVBF
2023-06-13,12714.39,PVBF
2023-06-15,12706.23,PVBF
2023-06-20,12755.07,PVBF
2023-06-22,12732.52,PVBF
2023-06-27,12743.3,PVBF
2023-06-29,12732.1,PVBF
2023-07-04,12815.26,PVBF
2023-07-06,12768.22,PVBF
2023-07-11,12792.82,PVBF
2023-07-13,12797.84,PVBF
2023-07-18,12815.26,PVBF
2023-07-20,12815.74,PVBF
2023-07-25,12849.87,PVBF
2023-07-27,12827.62,PVBF
2023-08-01,12835.39,PVBF
2023-08-03,12860.9,PVBF
2023-08-08,12882.97,PVBF
2023-08-10,12884.4,PVBF
2023-08-15,12847.55,PVBF
2023-08-17,12886.47,PVBF
2023-08-22,12945.21,PVBF
2023-08-24,12857.29,PVBF
2023-08-29,12897.15,PVBF
2023-08-31,12928.23,PVBF
2023-09-05,12887.34,PVBF
2023-09-07,12970.35,PVBF
2023-09-12,12989.5,PVBF
2023-09-14,12986.03,PVBF
2023-09-19,12994.07,PVBF
2023-09-21,12996.42,PVBF
2023-09-26,12984.45,PVBF
2023-09-28,13002.5,PVBF
2023-10-03,13067.21,PVBF
2023-10-05,13079.55,PVBF
2023-10-10,13097.45,PVBF
2023-10-12,13100.52,PVBF
2023-10-17,13119.87,PVBF
2023-10-19,13132.86,PVBF
2023-10-24,13104.28,PVBF
2023-10-26,13121.86,PVBF
2023-10-31,13210.12,PVBF
2023-11-02,13197.46,PVBF
2023-11-07,13221.14,PVBF
2023-11-09,13235.2,PVBF
2023-11-14,13206.29,PVBF
2023-11-16,13230.53,PVBF
2023-11-21,13298.2,PVBF
2023-11-23,13271.76,PVBF
2023-11-28,13275.27,PVBF
2023-11-30,13301.35,PVBF
2023-12-05,13258.38,PVBF
2023-12-07,13323.81,PVBF
2023-12-12,13323.54,PVBF
2023-12-14,13363.25,PVBF
2023-12-19,13363.67,PVBF
2023-12-21,13427.35,PVBF
2023-12-26,12618.6,PVBF
2023-12-28,13518.76,PVBF
2024-01-02,13483.31,PVBF
2024-01-04,13502.16,PVBF
2024-01-09,13441.96,PVBF
2024-01-11,13488.08,PVBF
2024-01-16,13565.36,PVBF
2024-01-18,13482.42,PVBF
2024-01-23,13511.43,PVBF
2024-01-25,13497.93,PVBF
2024-01-30,13617.04,PVBF
2024-02-01,13551.7,PVBF
2024-02-06,13538.44,PVBF
2024-02-15,13597.17,PVBF
2024-02-20,13543.84,PVBF
2024-02-22,13542.49,PVBF
2024-02-27,13568.54,PVBF
2024-02-29,13572.87,PVBF
2024-03-05,13580.1,PVBF
2024-03-07,13585.58,PVBF
2024-03-12,13625.19,PVBF
2024-03-14,13633.59,PVBF
2024-03-19,13627.42,PVBF
2024-03-21,13533.03,PVBF
2024-03-26,13563.65,PVBF
2024-03-28,13579.98,PVBF
2024-04-02,13593.88,PVBF
2024-04-04,13600.42,PVBF
2024-04-09,13667.64,PVBF
2024-04-11,13646.23,PVBF
2024-04-16,13691.06,PVBF
2024-04-23,14364.58,PVBF
2024-04-25,13974.29,PVBF
2024-05-02,15111.63,PVBF
2024-05-07,13773.17,PVBF
2024-05-09,13733.73,PVBF
2024-05-14,13016.84,PVBF
2024-05-16,13747.35,PVBF
2024-05-21,13730.41,PVBF
2024-05-23,13761.62,PVBF
2024-05-28,13968.22,PVBF
2024-05-30,14258.23,PVBF
2024-06-04,13691.37,PVBF
2024-06-06,13832.88,PVBF
2024-06-11,13841.55,PVBF
2024-06-12,13806.49,PVBF
2024-06-13,13851.45,PVBF
2024-06-18,14106.68,PVBF
2024-06-19,14114.55,PVBF
2024-06-20,14113.44,PVBF
2024-06-25,14101.32,PVBF
2024-06-26,14112.71,PVBF
2024-06-27,14220.77,PVBF
2024-07-02,13905.77,PVBF
2024-07-03,13892.16,PVBF
2024-07-04,13930.13,PVBF
2024-07-09,13936.28,PVBF
2024-07-10,13929.35,PVBF
2024-07-11,13940.52,PVBF
2024-07-16,13920.72,PVBF
2024-07-17,13888.42,PVBF
2024-07-18,13952.39,PVBF
2024-07-23,13918.05,PVBF
2024-07-24,13937.87,PVBF
2024-07-25,13928.38,PVBF
2024-07-30,13953.25,PVBF
2024-07-31,13946.55,PVBF
2024-08-01,13931.54,PVBF
2024-08-06,13941.17,PVBF
2024-08-07,13933.02,PVBF
2024-08-08,13940.58,PVBF
2024-08-13,13979.61,PVBF
2024-08-14,13982.76,PVBF
2024-08-15,13956.82,PVBF
2024-08-20,14002.77,PVBF
2024-08-21,13945.22,PVBF
2024-08-22,14017.35,PVBF
2024-08-27,14032.18,PVBF
2024-08-28,14031.28,PVBF
2024-08-29,14030.8,PVBF
2024-09-04,14035.97,PVBF
2024-09-05,14036.85,PVBF
2024-09-10,13920.12,PVBF
2024-09-11,14208.61,PVBF
2024-09-12,14194.08,PVBF
2024-09-17,14102.55,PVBF
2024-09-18,14115.29,PVBF
2024-09-19,14117.0,PVBF
2024-09-24,14138.43,PVBF
2024-09-25,14155.85,PVBF
2024-09-26,14154.67,PVBF
2024-10-01,13998.47,PVBF
2024-10-02,14014.77,PVBF
2024-10-03,14235.02,PVBF
2024-10-08,14220.29,PVBF
2024-10-09,14190.96,PVBF
2024-10-10,14125.46,PVBF
2024-10-15,14180.68,PVBF
2024-10-16,14167.56,PVBF
2024-10-17,14235.25,PVBF
2024-10-22,14175.99,PVBF
2024-10-23,14205.19,PVBF
2024-10-24,14191.65,PVBF
2024-10-29,14208.98,PVBF
2024-10-30,14202.98,PVBF
2024-10-31,14210.75,PVBF
2024-11-05,14222.21,PVBF
2024-11-06,14215.47,PVBF
2024-11-07,14235.27,PVBF
2024-11-12,14259.75,PVBF
2024-11-13,14230.91,PVBF
2024-11-14,14517.87,PVBF
2024-11-19,14253.3,PVBF
2024-11-20,14257.13,PVBF
2024-11-21,14265.88,PVBF
2024-11-26,14307.15,PVBF
2024-11-27,14252.08,PVBF
2024-11-28,14279.56,PVBF
2024-12-03,14276.83,PVBF
2024-12-04,14255.75,PVBF
2024-12-05,14281.89,PVBF
2024-12-10,14318.98,PVBF
2024-12-11,14319.35,PVBF
2024-12-12,14348.66,PVBF
2024-12-17,14337.01,PVBF
2024-12-18,14333.16,PVBF
2024-12-19,14360.17,PVBF
2024-12-24,14278.31,PVBF
2024-12-25,14302.08,PVBF
2024-12-26,14366.13,PVBF
2024-12-31,14624.24,PVBF
2025-01-02,14612.38,PVBF
2025-01-07,14382.97,PVBF
2025-01-08,15750.68,PVBF
2025-01-09,14444.56,PVBF
2025-01-14,14359.79,PVBF
2025-01-15,14356.43,PVBF
2025-01-16,14377.12,PVBF
2025-01-21,14374.09,PVBF
2025-01-22,14388.76,PVBF
2025-01-23,14379.91,PVBF
2025-02-03,14421.49,PVBF
